,source,wbez_ids,wbez_idn,gci_id,ncessch,selectiveenrollment,charter,closed,turn,other,build_close,C_T,multaction,newschool,schnam_first,schnam_last,schnam_action,address_first,address_last,address_action,city,state,lzip_action,address_full,tract2000_nces,tract2010_nces,newschool_yr,action_yr,open98,open99,open00,open01,open02,open03,open04,open05,open06,open07,open08,open09,open10,open11,open12,open13,type_all,location,point,latitude,longitude,geometry,actual00,actual01,actual02,actual03,actual04,actual05,actual06,actual07,actual08,actual09,actual10,actual11,actual12,actual13,actual14,actual15,actual16,actual17,actual18,actualtotal,address_final,address_full,city,state,dvm_edit,location,point,latitude,longitude,dist
412,NCES,,,109.0,1.71E+11,0,0,0,0,0,0,0,0,0,CHAVEZ ELEMENTARY MULTICULTURAL ACADEMY CT,CHAVEZ ELEMENTARY MULTICULTURAL ACADEMY CT,CHAVEZ ELEMENTARY MULTICULTURAL ACADEMY CT,4747 SOUTH MARSHFIELD AV,4747 SOUTH MARSHFIELD AV,4747 SOUTH MARSHFIELD AV,CHICAGO,IL,60609,"4747 SOUTH MARSHFIELD AVE, CHICAGO, IL 60609",6113,6113.0,,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,ES,"4747, South Marshfield Avenue, Back of the Yards, New City, Chicago, Cook County, Illinois, 60609, United States of America","41.80728125, -87.66571277958685",41.80728125,-87.6657127795868,POINT (444701.0693586069 4628593.406041946),0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,,3840 S Wentworth Ave,"3840 S Wentworth Ave, Chicago, IL",Chicago,IL,Wentworth Gardens,"South Wentworth Avenue, Fuller Park, Chicago, Cook County, Illinois, 60621, United States of America","41.807958, -87.6308711",41.807958,-87.6308711,2895.2584493293775
413,NCES,,,371.0,1.71E+11,0,0,0,0,0,0,0,0,0,LLOYD ELEMENTARY SCHOOL,LLOYD ELEMENTARY SCHOOL,LLOYD ELEMENTARY SCHOOL,2103 NORTH LAMON AV,2103 NORTH LAMON AV,2103 NORTH LAMON AV,CHICAGO,IL,60639,"2103 NORTH LAMON AVE, CHICAGO, IL 60639",1911,1911.0,,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,ES,"North Lamon Avenue, Beat 2523, Belmont Cragin, Chicago, Cook County, Illinois, 60639, United States of America","41.9160182, -87.7494164",41.9160182,-87.7494164,POINT (437853.3814894476 4640723.411517474),0,0,0,0,0,0,134,0,0,0,0,0,0,0,0,0,0,0,0,,714 W Division St,"714 W Division St, Chicago, IL",Chicago,IL,William Green Homes,"West Division Street, Moreland, Austin, Chicago, Cook County, Illinois, 60651, United States of America","41.9024164, -87.7424231",41.9024164,-87.7424231,1617.789970954704
414,NCES,,,448.0,1.71E+11,0,0,0,0,0,0,0,0,0,NINOS HEROES ELEMENTARY ACADEMY CENTER,NINOS HEROES ELEMENTARY ACADEMY CENTER,NINOS HEROES ELEMENTARY ACADEMY CENTER,8344 SOUTH COMMERCIAL AV,8344 SOUTH COMMERCIAL AV,8344 SOUTH COMMERCIAL AV,CHICAGO,IL,60617,"8344 SOUTH COMMERCIAL AVE, CHICAGO, IL 60617",4603,4603.02,,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,ES,"Heroes Magnet Public School, 8344, South Commercial Avenue, The Bush, South Chicago, Chicago, Cook County, Illinois, 60617, United States of America","41.74418555, -87.55304289351722",41.74418555,-87.5530428935172,POINT (454015.2342516311 4621521.84047883),0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,,3740 S Cottage Grove Ave,"3740 S Cottage Grove Ave, Chicago, IL",Chicago,IL,Ida B. Wells Homes,"South Cottage Grove Avenue, Washington Park, Chicago, Cook County, Illinois, 60637, United States of America","41.7862906, -87.6060534",41.7862906,-87.60605340000001,6424.214741340318
415,NCES,,,241.0,1.71E+11,0,0,0,0,0,0,0,0,0,ALEXANDER GRAHAM ELEMENTARY SCHOOL,GRAHAM A ELEMENTARY SCHOOL,GRAHAM  A ELEMENTARY SCHOOL,4436 SOUTH UNION AV,4436 SOUTH UNION AV,4436 SOUTH UNION AV,CHICAGO,IL,60609,"4436 SOUTH UNION AVE, CHICAGO, IL 60609",6107,8426.0,,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,ES,"4436, South Union Avenue, Canaryville, New City, Chicago, Cook County, Illinois, 60609, United States of America","41.81306085, -87.64381694529722",41.81306085,-87.6438169452972,POINT (446524.712095695 4629221.235055365),0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,,3840 S Wentworth Ave,"3840 S Wentworth Ave, Chicago, IL",Chicago,IL,Wentworth Gardens,"South Wentworth Avenue, Fuller Park, Chicago, Cook County, Illinois, 60621, United States of America","41.807958, -87.6308711",41.807958,-87.6308711,1215.4777030769237
416,NCES,,,91.0,1.71E+11,0,0,0,0,0,0,0,0,0,CARDENAS ELEMENTARY SCHOOL,CARDENAS ELEMENTARY SCHOOL,CARDENAS ELEMENTARY SCHOOL,2345 SOUTH MILLARD AV,2345 SOUTH MILLARD AV,2345 SOUTH MILLARD AV,CHICAGO,IL,60623,"2345 SOUTH MILLARD AVE, CHICAGO, IL 60623",3006,3006.0,,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,ES,"2345, South Millard Avenue, South Lawndale, Chicago, Cook County, Illinois, 60623, United States of America","41.84851045, -87.71575100563841",41.84851045,-87.71575100563841,POINT (440582.645252946 4633204.345460765),0,0,0,75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,1224 W Roosevelt Rd,"1224 W Roosevelt Rd, Chicago, IL",Chicago,IL,Jane Addams Homes,"West Roosevelt Road, North Lawndale, Chicago, Cook County, Illinois, 60624, United States of America","41.8662079, -87.7225376",41.8662079,-87.7225376,2044.1195689068043
417,NCES,,,257.0,1.71E+11,0,0,0,0,0,0,0,0,0,BRENAN ELEMENTARY AFRICAN-AMERICAN SPEC,HALEY ELEMENTARY ACADEMY,HALEY ELEMENTARY ACADEMY,11411 SOUTH EGGLESTON AV,11411 SOUTH EGGLESTON AV,11411 SOUTH EGGLESTON AV,CHICAGO,IL,60628,"11411 SOUTH EGGLESTON AVE, CHICAGO, IL 60628",4912,4912.0,,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,ES,"11411, South Eggleston Avenue, Gano, West Pullman, Chicago, Cook County, Illinois, 60628, United States of America","41.6863782, -87.63333249681389",41.6863782,-87.6333324968138,POINT (447292.02384368 4615149.850536817),0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,,3841 S Vincennes Av,"3841 S Vincennes Av, Chicago, IL",Chicago,IL,Ida B. Wells Homes,"South Vincennes Avenue, Park Manor, Greater Grand Crossing, Chicago, Cook County, Illinois, 60620, United States of America","41.7674384, -87.6270546",41.767438399999996,-87.6270546,9015.030498441418
418,NCES,,,100.0,1.71E+11,0,0,0,0,0,0,0,0,0,CARVER PRIMARY SCHOOL,CARVER PRIMARY SCHOOL,CARVER PRIMARY SCHOOL,901 EAST 133RD PL,901 EAST 133RD PL,901 EAST 133RD PL,CHICAGO,IL,60827,"901 EAST 133RD PL, CHICAGO, IL 60827",5401,5401.01,,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,ES,"Carver Primary School, 901, East 133rd Place, Altgeld Gardens, Riverdale, Chicago, Cook County, Illinois, 60827, United States of America","41.6531463, -87.60107334499193",41.6531463,-87.60107334499192,POINT (449951.0127166779 4611441.105294592),0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,,3841 S Vincennes Av,"3841 S Vincennes Av, Chicago, IL",Chicago,IL,Ida B. Wells Homes,"South Vincennes Avenue, Park Manor, Greater Grand Crossing, Chicago, Cook County, Illinois, 60620, United States of America","41.7674384, -87.6270546",41.767438399999996,-87.6270546,12872.263643236784
419,NCES,,,279.0,1.71E+11,0,0,0,0,0,0,0,0,0,HENDERSON ELEMENTARY SCHOOL,HENDERSON ELEMENTARY SCHOOL,HENDERSON ELEMENTARY SCHOOL,5650 SOUTH WOLCOTT AV,5650 SOUTH WOLCOTT AV,5650 SOUTH WOLCOTT AV,CHICAGO,IL,60636,"5650 SOUTH WOLCOTT AVE, CHICAGO, IL 60636",6704,6704.0,,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,ES,"Henderson School, 5650, South Wolcott Avenue, Drexel Estate, West Englewood, Chicago, Cook County, Illinois, 60636, United States of America","41.7908042, -87.6723204",41.7908042,-87.6723204,POINT (444137.8812783236 4626768.300622917),0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,,6238 S Hermitage Av,"6238 S Hermitage Av, Chicago, IL",Chicago,IL,Scattered Site Housing,"6238, South Hermitage Avenue, West Englewood, Chicago, Cook County, Illinois, 60636, United States of America","41.78068588307552, -87.66799468539163",41.78068588,-87.66799469,1179.5323960858263
420,NCES,,,274.0,1.71E+11,0,0,0,0,0,0,0,0,0,HEARST ELEMENTARY SCHOOL,HEARST ELEMENTARY SCHOOL,HEARST ELEMENTARY SCHOOL,4640 SOUTH LAMON AV,4640 SOUTH LAMON AV,4640 SOUTH LAMON AV,CHICAGO,IL,60638,"4640 SOUTH LAMON AVE, CHICAGO, IL 60638",5602,5602.0,,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,ES,"4640, South Lamon Avenue, Archer Limits, Garfield Ridge, Chicago, Cook County, Illinois, 60638, United States of America","41.80856345, -87.74615133208715",41.80856345,-87.7461513320871,POINT (438020.4553875239 4628790.647379424),0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,,246-250 W 38th St,"246-250 W 38th St, Chicago, IL",Chicago,IL,Wentworth Gardens,"West 38th Street, Corwith, Brighton Park, Chicago, Cook County, Illinois, 60632, United States of America","41.8243769, -87.7068962",41.8243769,-87.7068962,3703.176232122486
421,NCES,,,408.0,1.71E+11,0,0,0,0,0,0,0,0,0,MCPHERSON ELEMENTARY SCHOOL,MCPHERSON ELEMENTARY SCHOOL,MCPHERSON ELEMENTARY SCHOOL,4728 NORTH WOLCOTT AV,4728 NORTH WOLCOTT AV,4728 NORTH WOLCOTT AV,CHICAGO,IL,60640,"4728 NORTH WOLCOTT AVE, CHICAGO, IL 60640",405,8308.0,,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,ES,"North Wolcott Avenue, Lincoln Square, Chicago, Cook County, Illinois, 60640, United States of America","41.9797108, -87.6765113",41.9797108,-87.6765113,POINT (443955.0094939017 4647744.856611938),0,0,0,0,0,144,0,0,0,0,0,0,0,0,0,0,0,0,0,,1340 N Larrabee St,"1340 N Larrabee St, Chicago, IL",Chicago,IL,William Green Homes,"1340, North Larrabee Street, Chicago River North, Near North Side, Chicago, Cook County, Illinois, 60610, United States of America","41.90564317650747, -87.64338600864538",41.90564318,-87.64338601,8670.178957313005
422,NCES,,,496.0,1.71E+11,0,0,0,0,0,0,0,0,0,PORTAGE PARK ELEMENTARY SCHOOL,PORTAGE PARK ELEMENTARY SCHOOL,PORTAGE PARK ELEMENTARY SCHOOL,5330 WEST BERTEAU AV,5330 WEST BERTEAU AV,5330 WEST BERTEAU AV,CHICAGO,IL,60641,"5330 WEST BERTEAU AVE, CHICAGO, IL 60641",1503,1503.0,,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,ES,"5330, West Berteau Avenue, Portage Park, Chicago, Cook County, Illinois, 60641, United States of America","41.95699440647811, -87.76036599899585",41.956994406478096,-87.76036599899582,POINT (436985.7140519404 4645280.938397869),0,0,0,0,0,0,134,0,0,0,0,0,0,0,0,0,0,0,0,,714 W Division St,"714 W Division St, Chicago, IL",Chicago,IL,William Green Homes,"West Division Street, Moreland, Austin, Chicago, Cook County, Illinois, 60651, United States of America","41.9024164, -87.7424231",41.9024164,-87.7424231,6239.8884939136315
423,NCES,,,377.0,1.71E+11,0,0,0,0,0,0,0,0,0,LOWELL ELEMENTARY SCHOOL,LOWELL ELEMENTARY SCHOOL,LOWELL ELEMENTARY SCHOOL,3320 WEST HIRSCH ST,3320 WEST HIRSCH ST,3320 WEST HIRSCH ST,CHICAGO,IL,60651,"3320 WEST HIRSCH ST, CHICAGO, IL 60651",2309,2309.0,,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,ES,"3320-3356, West Hirsch Street, Humboldt Park, Chicago, Cook County, Illinois, 60651, United States of America","41.90670125, -87.71042004585098",41.90670125,-87.71042004585091,POINT (441078.6704346249 4639661.445343281),0,0,0,0,0,0,134,0,0,0,0,0,0,0,0,0,0,0,0,,714 W Division St,"714 W Division St, Chicago, IL",Chicago,IL,William Green Homes,"West Division Street, Moreland, Austin, Chicago, Cook County, Illinois, 60651, United States of America","41.9024164, -87.7424231",41.9024164,-87.7424231,2696.789241022321
424,NCES,,,333.0,1.71E+11,0,0,0,0,0,0,0,0,0,JORDAN ELEMENTARY COMMUNITY ACADEMY,JORDAN ELEMENTARY COMMUNITY SCHOOL,JORDAN ELEMENTARY COMMUNITY SCHOOL,7414 NORTH WOLCOTT AV,7414 NORTH WOLCOTT AV,7414 NORTH WOLCOTT AV,CHICAGO,IL,60626,"7414 NORTH WOLCOTT AVE, CHICAGO, IL 60626",102,102.01,,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,ES,"7414, North Wolcott Avenue, Rogers Park, Chicago, Cook County, Illinois, 60626, United States of America","42.017109149999996, -87.6780220749275",42.017109149999904,-87.6780220749275,POINT (443862.7299351995 4651898.172008166),0,0,0,0,0,144,0,0,0,0,0,0,0,0,0,0,0,0,0,,1340 N Larrabee St,"1340 N Larrabee St, Chicago, IL",Chicago,IL,William Green Homes,"1340, North Larrabee Street, Chicago River North, Near North Side, Chicago, Cook County, Illinois, 60610, United States of America","41.90564317650747, -87.64338600864538",41.90564318,-87.64338601,12704.794740820846
425,NCES,,,475.0,1.71E+11,0,0,0,0,0,0,0,0,0,PASTEUR ELEMENTARY SCHOOL,PASTEUR ELEMENTARY SCHOOL,PASTEUR ELEMENTARY SCHOOL,5825 SOUTH KOSTNER AV,5825 SOUTH KOSTNER AV,5825 SOUTH KOSTNER AV,CHICAGO,IL,60629,"5825 SOUTH KOSTNER AVE, CHICAGO, IL 60629",6203,6203.0,,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,ES,"5825, South Kostner Avenue, West Lawn, Chicago, Cook County, Illinois, 60629, United States of America","41.786054050000004, -87.73236623947761",41.78605405,-87.7323662394776,POINT (439144.2381799081 4626281.670050847),0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,,246-250 W 38th St,"246-250 W 38th St, Chicago, IL",Chicago,IL,Wentworth Gardens,"West 38th Street, Corwith, Brighton Park, Chicago, Cook County, Illinois, 60632, United States of America","41.8243769, -87.7068962",41.8243769,-87.7068962,4752.036228605744
426,NCES,,,133.0,1.71E+11,0,0,0,0,0,0,0,0,0,COOPER PRIM & INTERMEDIATE SCHOOL,COOPER ELEMENTARY DUAL LANGUAGE ACADEMY,COOPER ELEMENTARY DUAL LANGUAGE ACADEMY,1624 WEST 19TH ST,1624 WEST 19TH ST,1624 WEST 19TH ST,CHICAGO,IL,60608,"1624 WEST 19TH ST, CHICAGO, IL 60608",3108,3108.0,,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,ES,"1624, West 19th Street, Pilsen, Lower West Side, Chicago, Cook County, Illinois, 60608, United States of America","41.8562536, -87.6673071374149",41.8562536,-87.66730713741491,POINT (444610.8665295159 4634031.65862637),0,0,150,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,1510 W 14th Pl,"1510 W 14th Pl, Chicago, IL",Chicago,IL,Grace Abbott Homes,"1510, West 14th Place, Near West Side, Chicago, Cook County, Illinois, 60608, United States of America","41.862449387755106, -87.66580179591837",41.86244939,-87.6658018,699.1755228634189
427,NCES,,,229.0,1.71E+11,0,0,0,0,0,0,0,0,0,MANIERRE ELEMENTARY SCHOOL,MANIERRE ELEMENTARY SCHOOL,MANIERRE ELEMENTARY SCHOOL,1420 NORTH HUDSON AV,1420 NORTH HUDSON AV,1420 NORTH HUDSON AV,CHICAGO,IL,60610,"1420 NORTH HUDSON AVE, CHICAGO, IL 60610",804,804.0,,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,ES,"1368-1420, North Hudson Avenue, Cabrini-Green, Near North Side, Chicago, Cook County, Illinois, 60610, United States of America","41.90768395, -87.6400728319305",41.90768395,-87.64007283193051,POINT (446914.0206089701 4639724.623006807),0,0,0,0,0,144,0,0,0,0,0,0,0,0,0,0,0,0,0,,1340 N Larrabee St,"1340 N Larrabee St, Chicago, IL",Chicago,IL,William Green Homes,"1340, North Larrabee Street, Chicago River North, Near North Side, Chicago, Cook County, Illinois, 60610, United States of America","41.90564317650747, -87.64338600864538",41.90564318,-87.64338601,356.17027054831607
428,NCES,,,619.0,1.71E+11,0,0,0,0,0,0,0,0,0,LINNE ELEMENTARY SCHOOL,LINNE ELEMENTARY SCHOOL,LINNE ELEMENTARY SCHOOL,3221 NORTH SACRAMENTO AV,3221 NORTH SACRAMENTO AV,3221 NORTH SACRAMENTO AV,CHICAGO,IL,60618,"3221 NORTH SACRAMENTO AVE, CHICAGO, IL 60618",2101,2101.0,,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,ES,"3221, North Sacramento Avenue, Logan Square, Chicago, Cook County, Illinois, 60618, United States of America","41.94023675, -87.7023004659739",41.94023675,-87.7023004659739,POINT (441782.5965650778 4643379.288693046),0,0,0,0,0,0,134,0,0,0,0,0,0,0,0,0,0,0,0,,714 W Division St,"714 W Division St, Chicago, IL",Chicago,IL,William Green Homes,"West Division Street, Moreland, Austin, Chicago, Cook County, Illinois, 60651, United States of America","41.9024164, -87.7424231",41.9024164,-87.7424231,5357.566038303918
429,NCES,,,372.0,1.71E+11,0,0,0,0,0,0,0,0,0,LOCKE ELEMENTARY SCHOOL,LOCKE J ELEMENTARY SCHOOL,LOCKE  J ELEMENTARY SCHOOL,2845 NORTH NEWCASTLE AV,2828 NORTH OAK PARK AV,2828 NORTH OAK PARK AV,CHICAGO,IL,60634,"2828 NORTH OAK PARK AVE, CHICAGO, IL 60634",1801,1801.0,,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,ES,"Locke Elementary School, 2828, North Oak Park Avenue, Beat 2511, Montclare, Chicago, Cook County, Illinois, 60634, United States of America","41.932107450000004, -87.79632874914692",41.93210745,-87.7963287491469,POINT (433979.65895302 4642544.83660588),0,0,0,0,0,0,134,0,0,0,0,0,0,0,0,0,0,0,0,,714 W Division St,"714 W Division St, Chicago, IL",Chicago,IL,William Green Homes,"West Division Street, Moreland, Austin, Chicago, Cook County, Illinois, 60651, United States of America","41.9024164, -87.7424231",41.9024164,-87.7424231,5554.461588422332
430,NCES,,,43.0,1.71E+11,1,0,0,0,0,0,0,0,0,BEAUBIEN ELEMENTARY SCHOOL,BEAUBIEN ELEMENTARY SCHOOL,BEAUBIEN ELEMENTARY SCHOOL,5025 NORTH LARAMIE AV,5025 NORTH LARAMIE AV,5025 NORTH LARAMIE AV,CHICAGO,IL,60630,"5025 NORTH LARAMIE AVE, CHICAGO, IL 60630",1105,1105.02,,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,ES,"5025, North Laramie Avenue, Jefferson Park, Chicago, Cook County, Illinois, 60630, United States of America","41.9720534, -87.7569050593099",41.9720534,-87.7569050593099,POINT (437287.3067776624 4646950.387345615),0,0,0,0,0,0,134,0,0,0,0,0,0,0,0,0,0,0,0,,714 W Division St,"714 W Division St, Chicago, IL",Chicago,IL,William Green Homes,"West Division Street, Moreland, Austin, Chicago, Cook County, Illinois, 60651, United States of America","41.9024164, -87.7424231",41.9024164,-87.7424231,7824.655963782942
431,NCES,,,210.0,1.71E+11,0,0,0,0,0,0,0,0,0,FORT DEARBORN ELEMENTARY SCHOOL,FORT DEARBORN ELEMENTARY SCHOOL,FORT DEARBORN ELEMENTARY SCHOOL,9025 SOUTH THROOP ST,9025 SOUTH THROOP ST,9025 SOUTH THROOP ST,CHICAGO,IL,60620,"9025 SOUTH THROOP ST, CHICAGO, IL 60620",7302,7302.01,,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,ES,"9025, South Throop Street, Brainerd, Auburn Gresham, Chicago, Cook County, Illinois, 60620, United States of America","41.72991225, -87.65501502782831",41.72991225,-87.6550150278283,POINT (445524.2895374619 4619996.669720243),0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,,3841 S Vincennes Av,"3841 S Vincennes Av, Chicago, IL",Chicago,IL,Ida B. Wells Homes,"South Vincennes Avenue, Park Manor, Greater Grand Crossing, Chicago, Cook County, Illinois, 60620, United States of America","41.7674384, -87.6270546",41.767438399999996,-87.6270546,4771.155349446775
432,NCES,,,421.0,1.71E+11,0,0,0,0,0,0,0,0,0,MOOS ELEMENTARY SCHOOL,MOOS ELEMENTARY SCHOOL,MOOS ELEMENTARY SCHOOL,1711 NORTH CALIFORNIA AV,1711 NORTH CALIFORNIA AV,1711 NORTH CALIFORNIA AV,CHICAGO,IL,60647,"1711 NORTH CALIFORNIA AVE, CHICAGO, IL 60647",2407,2407.0,,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,ES,"Moos Elementary School, 1711, North California Avenue, Humboldt Park, West Town, Chicago, Cook County, Illinois, 60625, United States of America","41.9127401, -87.69624535322035",41.9127401,-87.69624535322029,POINT (442259.7502118539 4640322.287219652),279,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,2215 W Lake St,"2215 W Lake St, Chicago, IL",Chicago,IL,Governor Henry Horner Homes,"2215, West Lake Street, Near West Side, Chicago, Cook County, Illinois, 60612, United States of America","41.884830336734694, -87.68308909183673",41.88483034,-87.68308909,3285.4142237598553
433,NCES,,,218.0,1.71E+11,0,0,0,0,0,0,0,0,0,FUNSTON ELEMENTARY SCHOOL,FUNSTON ELEMENTARY SCHOOL,FUNSTON ELEMENTARY SCHOOL,2010 NORTH CENTRAL PARK,2010 NORTH CENTRAL PARK AV,2010 NORTH CENTRAL PARK AV,CHICAGO,IL,60647,"2010 NORTH CENTRAL PARK AVE, CHICAGO, IL 60647",2210,2210.0,,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,ES,"Funston Elementary School, 2010, North Central Park Avenue, Beat 2535, Avondale, Chicago, Cook County, Illinois, 60647, United States of America","41.9177022, -87.71718234146475",41.9177022,-87.7171823414647,POINT (440528.024328421 4640887.527150106),0,0,0,0,0,0,134,0,0,0,0,0,0,0,0,0,0,0,0,,714 W Division St,"714 W Division St, Chicago, IL",Chicago,IL,William Green Homes,"West Division Street, Moreland, Austin, Chicago, Cook County, Illinois, 60651, United States of America","41.9024164, -87.7424231",41.9024164,-87.7424231,2694.981291950835
434,NCES,,,400.0,1.71E+11,0,0,0,0,0,0,0,0,0,MCAULIFFE ELEMENTARY SCHOOL,MCAULIFFE ELEMENTARY SCHOOL,MCAULIFFE ELEMENTARY SCHOOL,1841 NORTH SPRINGFIELD,1841 NORTH SPRINGFIELD AV,1841 NORTH SPRINGFIELD AV,CHICAGO,IL,60647,"1841 NORTH SPRINGFIELD AVE, CHICAGO, IL 60647",2006,8312.0,,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,ES,"McAuliffe Elementary School, 1841, North Springfield Avenue, Beat 2535, Humboldt Park, Chicago, Cook County, Illinois, 60647, United States of America","41.91465495, -87.72344845130667",41.91465495,-87.7234484513066,POINT (440005.5533956439 4640553.560867835),0,0,0,0,0,0,134,0,0,0,0,0,0,0,0,0,0,0,0,,714 W Division St,"714 W Division St, Chicago, IL",Chicago,IL,William Green Homes,"West Division Street, Moreland, Austin, Chicago, Cook County, Illinois, 60651, United States of America","41.9024164, -87.7424231",41.9024164,-87.7424231,2079.2400523794117
435,NCES,,,340.0,1.71E+11,0,0,0,0,0,0,0,0,0,KANOON ELEMENTARY MAGNET SCHOOL,KANOON ELEMENTARY MAGNET SCHOOL,KANOON ELEMENTARY MAGNET SCHOOL,2233 SOUTH KEDZIE AV,2233 SOUTH KEDZIE AV,2233 SOUTH KEDZIE AV,CHICAGO,IL,60623,"2233 SOUTH KEDZIE AVE, CHICAGO, IL 60623",3009,3009.0,,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,ES,"2233-2253, South Kedzie Avenue, South Lawndale, Chicago, Cook County, Illinois, 60623, United States of America","41.85043965, -87.70460233209799",41.85043965,-87.7046023320979,POINT (441509.9039835145 4633410.884732692),0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,1331 S Washtenaw Av,"1331 S Washtenaw Av, Chicago, IL",Chicago,IL,Lawndale Complex,"1331, South Washtenaw Avenue, North Lawndale, Chicago, Cook County, Illinois, 60608, United States of America","41.86398200909429, -87.69322792261676",41.86398201,-87.69322792,1775.464213751494
436,NCES,,,492.0,1.71E+11,0,0,0,0,0,0,0,0,0,PILSEN ELEMENTARY COMMUNITY ACADEMY,PILSEN ELEMENTARY COMMUNITY ACADEMY,PILSEN ELEMENTARY COMMUNITY ACADEMY,1420 WEST 17TH ST,1420 WEST 17TH ST,1420 WEST 17TH ST,CHICAGO,IL,60608,"1420 WEST 17TH ST, CHICAGO, IL 60608",3106,3106.0,,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,ES,"Pilsen Community Academy, 1420, West 17th Street, Pilsen, Lower West Side, Chicago, Cook County, Illinois, 60608, United States of America","41.8589218, -87.662553",41.8589218,-87.662553,POINT (445007.7667039159 4634324.844720597),0,0,150,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,1510 W 14th Pl,"1510 W 14th Pl, Chicago, IL",Chicago,IL,Grace Abbott Homes,"1510, West 14th Place, Near West Side, Chicago, Cook County, Illinois, 60608, United States of America","41.862449387755106, -87.66580179591837",41.86244939,-87.6658018,475.5188914765023
437,NCES,,,234.0,1.71E+11,0,0,0,0,0,0,0,0,0,GILLESPIE ELEMENTARY SCHOOL,GILLESPIE ELEMENTARY SCHOOL,GILLESPIE ELEMENTARY SCHOOL,9301 SOUTH STATE ST,9301 SOUTH STATE ST,9301 SOUTH STATE ST,CHICAGO,IL,60619,"9301 SOUTH STATE ST, CHICAGO, IL 60619",4903,4903.0,,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,ES,"9301, South State Street, Chatham, Chicago, Cook County, Illinois, 60619, United States of America","41.724643900000004, -87.62320865752864",41.7246439,-87.62320865752861,POINT (448165.3112929132 4619392.113579403),0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,,3841 S Vincennes Av,"3841 S Vincennes Av, Chicago, IL",Chicago,IL,Ida B. Wells Homes,"South Vincennes Avenue, Park Manor, Greater Grand Crossing, Chicago, Cook County, Illinois, 60620, United States of America","41.7674384, -87.6270546",41.767438399999996,-87.6270546,4762.120727424748
