id,school,school_short,school_full,network,type,address,city,state,zip,comarea,ward,ward1,ward2,ward3,ward4,ward5,ward6,ward7,ward8,ward9,ward10,ward11,ward12,ward13,ward14,ward15,ward16,ward17,ward18,ward19,ward20,ward21,ward22,ward23,ward24,ward25,ward26,ward27,ward28,ward29,ward30,ward31,ward32,ward33,ward34,ward35,ward36,ward37,ward38,ward39,ward40,ward41,ward42,ward43,ward44,ward45,ward46,ward47,ward48,ward49,ward50,tract2000,tract2010,selective,closed_turn,closed,yr_action,closed00,closed01,closed02,closed03,closed04,closed05,closed06,closed07,closed08,closed09,closed10,closed11,closed12,closed13,closedturn00,closedturn01,closedturn02,closedturn03,closedturn04,closedturn05,closedturn06,closedturn07,closedturn08,closedturn09,closedturn10,closedturn11,closedturn12,closedturn13,bage2000,bage2010,yrbuilt,a2a_ur2012,a2a_ur2006,tif2000,tif2010,dist_charter,dist_new,dist_cbd,ayp2004,ayp2005,ayp2006,ayp2007,ayp2008,ayp2009,ayp2010,ayp2011,ayp2012,ayp2013,pmec2001,pmec2010,probation2011,cen9906,enroll2006,cen062012,pli_2012,pw_1990,pw_2000,pw_2010,pb_1990,pb_2000,pb_2010,pl_1990,pl_2000,pl_2010,pa_1990,pa_2000,pa_2010,sapop90ct,sapop00ct,sapop10ct,csapop9000,pcsapop9000,pcsapop0010,bp00ct,bp10ct,cbp0010ct,mfi_1990ct,mfi_2000ct,mfi_2010ct,mhv1990ct,mhv2000ct,mhv2010ct,pcmhv9000,pcmhv0010
160,Dixon ES,DIXON,Arthur Dixon Elementary School,Skyway Elementary Network,ES,8306 S Saint Lawrence Ave,Chicago,IL,60619,CHATHAM,6,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4402,4402.02,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,72,82,1928,1.15,1.21,0,0,0.78,0.35,9.59,1,0,0,0,0,0,0,0,0,0,57.5,80.9,0,0.45,665,-0.02,88.9,0,0,0.001,1,1,0.994,0,0,0.003,0,0,0,655.278,813,700,158,0.241,-0.139,0.99,0.97,-0.01,23104.00,32260.00,27461,71600.003,124900.00,201000,0.744413405,0.609287372
90,Canty ES,CANTY,Arthur E Canty Elementary School,O'Hare Elementary Network,ES,3740 N Panama Ave,Chicago,IL,60634,DUNNING,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1705,1705,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,64,74,1936,1.78,1.44,0,0,0.00,0.00,11.32,0,0,0,0,0,0,0,0,1,1,74.5,93.1,0,-0.42,649,0.20,49.9,0.637,0.685,0.658,0.275,0.071,0.014,0.063,0.204,0.283,0.024,0.04,0.041,1021.000,1075,1079,54,0.053,0.004,0.00,0.01,0.01,39650.00,53944.00,72326,109599.999,159100.00,309700,0.451642348,0.946574481
24,Ashe ES,ASHE,Arthur R Ashe Elementary School,Skyway Elementary Network,ES,8505 S Ingleside Ave,Chicago,IL,60619,CHATHAM,8,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4401,4401.02,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,50,1960,0.69,1.27,0,0,0.73,0.78,9.89,1,1,1,1,1,1,1,1,1,1,28.3,61,1,-0.07,731,-0.38,89,,0,0,,1,0.996,,0,0.004,,0,0,947.003,1481,700,534,0.564,-0.527,0.99,0.98,-0.01,20153.00,25704.00,26250,55799.998,93200.00,121600,0.670250915,0.304721062
509,Randolph Magnet ES,RANDOLPH,Asa Philip Randolph Elementary School,Englewood-Gresham Elementary Network,ES,7316 S Hoyne Ave,Chicago,IL,60636,WEST ENGLEWOOD,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6720,6720,1,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,30,1980,0.86,1.13,1,0,0.65,0.90,8.73,1,1,1,1,1,1,1,1,1,1,24.6,60.7,1,-0.13,706,-0.20,98.8,0.249,0.029,0.107,0.746,0.967,0.985,0.003,0.005,0.004,0.001,0,0.001,1618.000,1659,1025,41,0.025,-0.382,0.99,0.97,-0.02,29853.00,31611.00,31832,54100.000,75600.00,131400,0.397412191,0.738095238
79,Burley ES,BURLEY,Augustus H Burley Elementary School,Ravenswood-Ridge Elementary Network,ES,1630 W Barry Ave,Chicago,IL,60657,LAKE VIEW,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,626,626,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,106,116,1894,1.63,1.36,0,0,1.22,1.11,4.42,0,0,0,0,0,0,0,0,0,0,59.6,94.7,0,-0.61,476,0.20,22.9,0.264,0.186,0.481,0.079,0.099,0.071,0.632,0.683,0.351,0.016,0.032,0.091,266.000,141,492,-125,-0.470,2.489,0.03,0.01,-0.01,26055.00,62153.00,88716,107799.998,341000.00,640000,2.163265353,0.876832845
549,Sexton ES,SEXTON,Austin O Sexton Elementary School,Burnham Park Elementary Network,ES,6020 S Langley Ave,Chicago,IL,60637,WOODLAWN,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4205,4205,0,1,1,2013,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,85,95,1915,0.5,0.75,0,0,0.71,2.44,6.73,1,1,1,1,1,1,1,1,1,0,20.3,58.3,1,-0.04,542,-0.38,100,0,0,0,1,0.997,1,0,0.003,0,0,0,0,804.000,1124,801,320,0.398,-0.287,0.99,0.97,-0.02,14394.00,13582.00,24663,58000.001,104200.00,221400,0.796551689,1.124760077
30,Avalon Park ES,AVALON PARK,Avalon Park Elementary School,Skyway Elementary Network,ES,8045 S Kenwood Ave,Chicago,IL,60619,AVALON PARK,8,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4502,8343,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,83,93,1917,0.46,1.02,0,0,0.36,1.03,9.39,1,1,1,1,1,1,1,1,1,1,29.4,57,0,-0.30,687,-0.43,97.5,0,0.001,0.002,1,0.999,0.994,0,0,0.002,0,0,0,1742.955,1783,1453,40,0.023,-0.185,0.98,0.96,-0.02,34123.04,44942.05,48768,65816.396,97472.37,174300,0.48097395,0.788199085
49,Benjamin Banneker Elementary School,BANNEKER,Benjamin Banneker Elementary School,Englewood-Gresham Elementary Network,ES,6656 S Normal Blvd,Chicago,IL,60621,ENGLEWOOD,6,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6809,6809,0,1,1,2013,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,37,47,1963,0.59,0.75,0,1,0.13,1.55,7.54,1,1,1,1,1,1,1,1,1,0,27.8,52.7,1,-1.00,432,-0.30,99.7,0,0.006,0,1,0.987,0.994,0,0.007,0.003,0,0,0.003,2023.000,1746,1210,-277,-0.137,-0.307,0.98,0.97,-0.01,7096.00,9236.00,16743,35700.000,47900.00,189200,0.341736709,2.949895616
399,Mays ES,MAYS,Benjamin E Mays Elementary Academy,Englewood-Gresham Elementary Network,ES,838 W Marquette Rd,Chicago,IL,60621,ENGLEWOOD,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6810,6810,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,50,1960,0.77,0.99,0,0,0.58,1.06,7.62,1,1,1,1,1,1,1,1,1,0,29.7,78.7,0,-0.18,395,-0.24,96.9,,0,0.003,,0.981,0.977,,0.019,0.02,,0,0,1779.000,1603,1130,-176,-0.099,-0.295,0.99,0.98,-0.01,15114.00,17459.00,20318,38600.000,69300.00,178500,0.795336765,1.575757576
421,Moos ES,MOOS,Bernhard Moos Elementary School,Fulton Elementary Network,ES,1711 N California Ave,Chicago,IL,60647,WEST TOWN,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2408,2408,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,107,117,1893,1.07,0.87,0,0,0.10,1.62,4.13,1,1,1,1,1,1,1,1,1,1,26.7,65.2,1,0.08,349,0.14,97.7,0.045,0.027,0.03,0.075,0.103,0.126,0.862,0.867,0.836,0.017,0.004,0.008,749.000,703,378,-46,-0.061,-0.462,0.06,0.13,0.08,16800.00,37644.00,33200,58300.001,146900.00,369200,1.519725528,1.513274336
53,Betsy Ross Elementary School,ROSS,Betsy Ross Elementary School,Burnham Park Elementary Network,ES,6059 S Wabash Ave,Chicago,IL,60637,WASHINGTON PARK,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4008,4008,0,1,1,2013,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,63,73,1937,0.44,0.65,0,0,0.13,2.01,6.73,1,1,1,1,1,1,1,1,1,0,20.8,43.5,1,-0.38,502,-0.30,99.7,0,0,0,1,1,0.995,0,0,0.005,0,0,0,1624.000,1339,950,-285,-0.175,-0.291,0.98,0.98,0.00,8036.00,10640.00,13795,60000.001,88100.00,131500,0.46833331,0.49262202
556,Shoesmith ES,SHOESMITH,Beulah Shoesmith Elementary School,Burnham Park Elementary Network,ES,1330 E 50th St,Chicago,IL,60615,KENWOOD,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3906,3906,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37,47,1963,1.25,1.28,0,0,0.56,3.23,5.65,0,0,0,0,0,0,0,0,1,1,46.1,74,1,0.22,352,-0.07,92.5,0.01,0.005,0.003,0.962,0.971,0.942,0.019,0.024,0.029,0.01,0,0.016,472.000,483,415,11,0.023,-0.141,0.55,0.41,-0.14,33000.00,50357.00,60375,283999.994,260400.00,505200,-0.083098571,0.940092166
266,Harte ES,HARTE,Bret Harte Elementary School,Burnham Park Elementary Network,ES,1556 E 56th St,Chicago,IL,60637,HYDE PARK,5,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4110,4110,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45,55,1955,1.09,1.35,0,0,1.19,2.42,6.47,0,0,0,0,0,0,0,0,0,0,50.1,80.5,1,-0.16,404,-0.17,82.6,,0.003,0.046,,0.985,0.845,,0.01,0.073,,0,0.033,253.998,218,173,-36,-0.142,-0.206,0.32,0.31,-0.01,33750.00,41144.00,47234,228599.990,112700.00,179000,-0.506999121,0.588287542
67,Brighton Park ES,BRIGHTON PARK,Brighton Park Elementary School,Pershing Elementary Network,ES,3825 S Washtenaw Ave,Chicago,IL,60632,BRIGHTON PARK,12,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5801,5801,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,81,91,1919,1.12,1.57,0,0,0.00,0.00,5.22,0,0,1,1,1,1,1,1,1,1,42.1,75.1,0,0.21,904,-0.24,98.7,,0.127,0.02,,0.004,0.006,,0.861,0.969,,0.006,0.004,731.000,1007,916,276,0.378,-0.090,0.01,0.02,0.02,29688.00,41321.00,35064,52400.000,123700.00,215800,1.360687016,0.74454325
80,Burnham Academy ES,BURNHAM,Burnham Elementary Inclusive Academy,Lake Calumet Elementary Network,ES,9928 S Crandon Ave,Chicago,IL,60617,SOUTH DEERING,7,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5103,5103,1,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49,59,1951,1.07,0.58,0,0,1.42,1.74,11.98,1,1,1,0,0,0,0,0,0,0,38.5,88.1,0,-0.07,144,0.97,96.5,0,0,0,1,0.979,0.992,0,0.019,0.008,0,0,0,1780.000,1787,1362,7,0.004,-0.238,0.98,0.97,0.00,30172.00,34391.00,40010,49700.000,75400.00,97000,0.517102608,0.286472149
81,Burnside ES,BURNSIDE,Burnside Elementary Scholastic Academy,Skyway Elementary Network,ES,650 E 91st Pl,Chicago,IL,60619,CHATHAM,6,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4409,4409,1,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,92,102,1908,1.1,1.04,0,0,1.46,1.02,10.65,1,0,0,0,0,0,0,1,1,1,54.6,75.7,1,-0.26,729,0.04,88.2,0.007,0,0,0.963,0.988,0.991,0.028,0.011,0.009,0.001,0.001,0,946.000,929,701,-17,-0.018,-0.245,0.99,0.98,-0.01,26317.00,30389.00,41806,60300.000,85500.00,161600,0.417910447,0.89005848
619,Von Linne ES,VON LINNE,Carl von Linne Elementary School,Fullerton Elementary Network,ES,3221 N Sacramento,Chicago,IL,60618,AVONDALE,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2101,2101,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,95,105,1905,1.16,0.00,0,0,0.24,0.62,5.54,,,,,,,,,,,44.7,,0,0.06,,,96.5,,0.093,0.051,,0.021,0.013,,0.868,0.925,,0.013,0.008,949.000,1063,964,114,0.120,-0.093,0.02,0.03,0.00,27577.00,43162.00,63141,78300.000,182200.00,352700,1.326947642,0.935784852
60,Bond ES,BOND,Carrie Jacobs Bond Elementary School,Englewood-Gresham Elementary Network,ES,7050 S May St,Chicago,IL,60621,ENGLEWOOD,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6811,6811,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,74,84,1926,0.74,0.89,0,0,0.76,0.80,8.12,1,1,1,1,1,1,1,1,1,1,19.5,63.8,1,-0.04,579,-0.41,98.7,0.002,0,0.002,0.998,0.985,0.965,0,0.012,0.032,0,0.003,0,1989.000,1603,1070,-386,-0.194,-0.333,0.99,0.98,-0.01,14196.00,23673.00,30514,42600.000,65600.00,135800,0.539906088,1.070121951
94,Carroll ES,CARROLL,Carroll-Rosenwald Specialty Elementary School,Midway Elementary Network,ES,2929 W 83rd St,Chicago,IL,60652,ASHBURN,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7005,7005.02,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42,52,1958,0.86,0.48,1,0,0.29,0.96,10.25,0,0,0,0,0,1,1,1,1,1,42.2,76.4,0,0.03,310,0.73,87.9,0.37,0.012,0,0.494,0.974,0.968,0.127,0.014,0.032,0.01,0.001,0,685.853,893,658,207,0.301,-0.263,0.85,0.88,0.03,39901.00,58533.00,66535,80300.002,122300.00,221200,0.523038552,0.808667228
655,Woodson South Elementary,WOODSON,Carter G Woodson South Elementary School,Burnham Park Elementary Network,ES,4414 S EVANS AVE,Chicago,IL,60653,GRAND BOULEVARD,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3810,3810,0,1,0,2012,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,NA,35,45,1965,0.53,0.66,1,0,0.05,2.66,4.77,1,1,1,0,0,0,0,1,1,1,48.6,50.1,1,-0.16,459,-0.28,100,0,0,0.003,1,1,0.977,0,0,0.021,0,0,0,1361.000,1179,613,-182,-0.134,-0.480,0.98,0.95,-0.04,11064.56,22852.36,55845,47429.481,170497.70,389900,2.59476214,1.286834353
109,Chavez Center ES,CHAVEZ,Cesar E Chavez Multicultural Academic Center Elementary School,Pershing Elementary Network,ES,4747 S Marshfield Ave,Chicago,IL,60609,NEW CITY,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6113,6113,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,17,1993,2.34,2.39,0,0,0.97,0.57,5.49,1,1,1,1,1,1,1,1,1,1,31.3,73.4,0,0.05,957,-0.05,99.8,,0.045,0.019,,0.078,0.056,,0.877,0.926,,0,0,1199.000,1669,1332,470,0.392,-0.202,0.16,0.14,-0.02,21875.00,19115.00,26685,40500.000,94600.00,163200,1.335802455,0.725158562
297,"Hughes, C.ES","HUGHES, C",Charles Evans Hughes Elementary School,Austin-North Lawndale Elementary Network,ES,4247 W 15th St,Chicago,IL,60623,NORTH LAWNDALE,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2909,2909,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,50,1960,0.67,0.95,0,0,0.27,1.70,5.59,1,1,0,0,0,0,0,0,1,1,29.9,64.8,1,-0.14,403,-0.21,98.7,0,0,0,1,0.996,0.991,0,0.004,0.009,0,0,0,1875.000,1633,1522,-242,-0.129,-0.068,0.98,0.96,-0.02,12917.00,21180.00,24205,38000.000,83100.00,214300,1.18684212,1.578820698
261,Hammond ES,HAMMOND,Charles G Hammond Elementary School,Pilsen-Little Village Elementary Network,ES,2819 W 21st Pl,Chicago,IL,60623,SOUTH LAWNDALE,12,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3002,8407,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,87,97,1913,1.25,1.41,0,0,0.24,2.13,4.05,1,1,1,0,0,0,0,1,1,1,16.7,62.9,0,0.03,528,-0.16,99.6,0.006,0.003,0.026,0.016,0.007,0.087,0.977,0.99,0.887,0.001,0,0,1965.000,1955,1441,-10,-0.005,-0.263,0.02,0.07,0.05,17940.02,28378.61,28135,37399.685,97702.27,205300,1.612382033,1.101281881
147,Dawes ES,DAWES,Charles Gates Dawes Elementary School,Midway Elementary Network,ES,3810 W 81st Pl,Chicago,IL,60652,ASHBURN,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7004,7004.01,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46,56,1954,1.75,1.86,0,0,1.28,0.62,10.51,1,0,0,0,1,1,1,1,1,1,51.2,78.4,0,-0.17,1118,-0.08,94.7,0.599,0.18,0.02,0.209,0.445,0.256,0.184,0.363,0.72,0.008,0.011,0.002,1214.593,1835,1850,620,0.511,0.008,0.50,0.56,0.05,35374.00,57222.00,63438,76599.998,115700.00,191000,0.510443846,0.650821148
621,Wacker ES,WACKER,Charles H Wacker Elementary School,Rock Island Elementary Network,ES,9746 S Morgan St,Chicago,IL,60643,WASHINGTON HEIGHTS,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7304,7304,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37,47,1963,1.08,1.18,0,0,0.44,1.71,11.46,0,0,0,0,0,0,0,0,0,0,40,76.9,1,-0.37,265,-0.08,87.6,0,0,0,1,1,1,0,0,0,0,0,0,972.000,979,759,7,0.007,-0.225,0.98,0.97,-0.01,34583.00,46771.00,44934,65000.001,97200.00,165000,0.495384603,0.697530864
353,Kozminski ES,KOZMINSKI,Charles Kozminski Elementary Community Academy,Burnham Park Elementary Network,ES,936 E 54th St,Chicago,IL,60615,HYDE PARK,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4105,4105,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,103,113,1897,0.57,0.71,0,0,0.96,2.78,5.94,1,1,1,0,0,0,0,0,1,1,16.7,60.3,1,0.35,459,-0.12,91.4,0,0,0.017,0.996,0.998,0.976,0,0.002,0.006,0.002,0,0,568.000,751,401,183,0.322,-0.466,0.77,0.54,-0.23,24116.00,31953.00,37065,134400.002,200900.00,305600,0.494791642,0.521154803
290,Holden ES,HOLDEN,Charles N Holden Elementary School,Pershing Elementary Network,ES,1104 W 31st St,Chicago,IL,60608,BRIDGEPORT,11,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6006,6006,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,110,120,1890,1.08,1.13,0,0,1.10,1.62,3.32,0,0,0,0,0,0,0,1,1,1,52,73.9,0,-0.18,619,-0.04,96.6,0.407,0.284,0.139,0.117,0.054,0.074,0.453,0.566,0.657,0.02,0.089,0.127,613.000,790,652,177,0.289,-0.175,0.02,0.01,-0.01,25653.00,32547.00,33678,56100.000,126400.00,252500,1.253119431,0.997626582
85,Caldwell ES,CALDWELL,Charles P Caldwell Academy of Math & Science Elementary School,Skyway Elementary Network,ES,8546 S Cregier,Chicago,IL,60617,AVALON PARK,8,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4503,4503,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,38,1972,0.59,0.77,0,0,0.50,1.36,10.13,1,1,1,1,0,0,0,0,1,1,39.1,63.3,1,-0.49,445,-0.35,98.3,0.001,0.002,0.003,0.993,0.995,0.959,0.006,0.003,0.036,0,0,0,935.000,915,789,-20,-0.021,-0.138,0.98,0.97,-0.01,35000.00,41466.00,37298,65100.000,95800.00,162800,0.471582186,0.699373695
144,Darwin ES,DARWIN,Charles R Darwin Elementary School,Fullerton Elementary Network,ES,3116 W Belden Ave,Chicago,IL,60647,LOGAN SQUARE,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2212,2212,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,102,112,1898,0.65,0.90,0,0,0.79,1.41,4.90,1,0,0,1,1,1,1,1,1,1,36.1,75,0,-0.04,808,-0.23,94.3,0.043,0.032,0.044,0.127,0.09,0.115,0.826,0.876,0.831,0.005,0.001,0.009,1381.000,960,518,-421,-0.305,-0.460,0.10,0.07,-0.03,24217.00,36483.00,55066,73100.002,183800.00,337500,1.51436382,0.836235038
279,Henderson ES,HENDERSON,Charles R Henderson Elementary School,Englewood-Gresham Elementary Network,ES,5650 S Wolcott Ave,Chicago,IL,60636,WEST ENGLEWOOD,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6704,6704,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,77,87,1923,0.59,0.95,1,0,0.22,1.04,6.68,1,1,1,1,1,1,1,1,1,1,21.3,52.2,1,-0.15,572,-0.29,98.5,0.003,0,0,0.996,0.988,0.982,0,0.011,0.018,0.001,0.001,0,978.000,778,599,-200,-0.204,-0.230,0.98,0.93,-0.05,27261.00,34076.00,31250,48300.000,75600.00,118500,0.565217378,0.567460317
